Rating;Comment;Order ID;Time
5;"ĐOẠN XIN LỖI CỦA JACK NĂM XƯA CHỢT HOT LẠI GIỮA LÙM XÙM 3 người: THIÊN AN - JACK - THUÝ VY 
--------

“Mình là Jack đây!

Các bạn lo lắng lắm rồi đúng không? Bản thân Jack lúc này không có gì khác hơn ngoài hai từ XIN LỖI.

Xin lỗi tất cả mọi người trong những ngày qua, vì những thông tin không hay liên quan đến cá nhân Jack đã làm ảnh hưởng đến tâm trí, sức khỏe của mọi người trong khi cả nước đang gồng mình chống dịch.

Xin lỗi những ai liên quan đến câu chuyện đời tư của Jack, quý khách hàng, đối tác, công ty và fandom của mình đã bị ảnh hưởng liên đới trong vấn đề này. Đây là việc cá nhân Jack, nên rất mong cuộc sống, quyền riêng tư của những người không liên quan sẽ không bị ảnh hưởng.

Jack cũng muốn chia sẻ thêm một số chuyện, đúng sai cũng rất mong manh nhưng dù sao nói ở đây là cần thiết cho mọi người và cho chính Jack.

Jack và Thiên An có biết nhau khi cùng hoạt động và làm việc vào năm 2019. Đến khi Jack tách ra hoạt động riêng thì có gặp lại, từ sự đồng cảm ban đầu, cả hai có phát sinh quan hệ tình cảm tự nguyện. Nhưng chuyện tình cảm thì chỉ có người trong cuộc mới hiểu rõ tận tường, mọi thứ đã không diễn tiến như mong đợi của cả Thiên An và Jack. Thời gian này Jack không còn trong một mối quan hệ tình cảm nào. Mong các bạn loại trừ những câu chuyện gán ghép với những người không liên quan, họ phải chịu gièm pha trên mạng xã hội.

Những ngày qua, Jack không thờ ơ với những lo lắng của khán giả yêu mến Jack đang gặp phải, nhưng ở những lúc căng thẳng như thế này Jack cần giữ một tinh thần sáng suốt để cùng gia đình liên hệ, tìm hiểu và giải quyết các khúc mắc và là nguồn cơn của sự việc hôm nay. Và khi mọi thứ đã rõ ràng hơn, Jack hiểu mình cần phải làm gì để thực hiện đúng trách nhiệm của bản thân mình với những việc đã xảy ra.

Trong thời gian qua, Jack cùng gia đình đã rất cố gắng hỗ trợ Thiên An từ lúc mang thai cho đến bây giờ, như thế nào chắc An rõ nhất. Dù đã chia tay, Jack vẫn mong muốn có cơ hội tiếp tục được thực hiện nghĩa vụ, trách nhiệm làm cha trọn vẹn hơn trong khả năng của mình đến khi con trưởng thành.

Tuổi trẻ đã gặp quá nhiều thách thức và cũng như cơ hội khi được mọi người ủng hộ, nhưng Jack thật sự chưa đủ bản lĩnh vượt qua. Hôm nay Jack muốn thẳng thắn đối mặt với những sai lầm và đón nhận bài học cho mình.

Jack đặt mục tiêu tu thân trước khi có bất kỳ dự định âm nhạc nào. Sau sự việc lần này, khán giả có thể có người sẽ quay đi, có người ở lại, nhưng dù đi hay ở Jack đều trân trọng quyết định của mọi người. Nếu một ngày nào đó, khi Jack hát mà dưới sân khấu chỉ còn duy nhất một khán giả, Jack vẫn hát, hát cho niềm tin của người ấy. Và nếu một ngày dưới sân khấu không còn ai, Jack vẫn sẽ hát, hát cho niềm đam mê của chính Jack. Bài học nhận được hôm nay, Jack xin hứa sẽ đáp lại khán giả bằng đam mê âm nhạc và sự cống hiến.

Cuối cùng, XIN LỖI VÌ TẤT CẢ

Trân trọng,

Jack 10/08/2021.”";0;2025-01-20 06:54:23
4;Đóng gói hàng cẩn thận,chất lượng phù hợp với giá tiền,thời gian sử dụng khá lâu;0;2024-12-17 03:24:47
5;ok lắm mấy bà ơi,chưa sài nên chưa biết là được bao lâu mà cầm nhìn xịn lắm với giá 55k thì không đòi hỏi gì nữa,cho shop 5s;0;2024-08-13 08:29:29
5;"Tính năng nổi bật:tai nghe nghe ổn
Chất lượng sản phẩm:ok

Tai nghe ổn định, cũng rất xinh, giao hàng nhanh chóng";0;2024-10-13 13:22:55
5;"Chất lượng sản phẩm:Tốt

Shop giao hàng nhanh, shipper thân thiện, giá hạt rẻ mà nghe khá tốt.";0;2024-12-09 07:16:33
5;Tai nghe hay,âm thanh ấm,kết nối nhanh,mic nói chuyện nghe rõ,mn nên mua dùng,cám ơn shop nhiều;0;2024-09-14 02:54:21
5;"Tính năng nổi bật:đc
Chất lượng sản phẩm:tốt

Quá tốt ko chỗ nào để chê màu sắc đẹp và giá cả hợp lí (Đáng mua).";0;2024-07-31 04:55:16
5;"Tính năng nổi bật:nghe khá oke
Chất lượng sản phẩm:tốt

Nghe khá rõ, với mức giá đó mà đc cái tai nghe như này thù quá là oke";0;2024-06-18 03:47:23
4;"Chất lượng âm thanh 6đ/10
Trc mk mua 1 lần r, dùng đc gần 5tháng
Vừa mới hỏng vì sạc ko vào pin nữa nên mua cái mới
Mà cái mới CL âm thanh ko bằng cái cũ
Với đen báo kết nối, đèn báo sạc pin của Bluetooth này hnhư bị lỗi tụt xuống đáy vỏ á, nma vẫn dùng bthg nha";0;2024-12-19 13:11:35
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:âm thanh rỏ

Sản phẩm chất lượng nha mọi người nên mua nhé...";0;2024-03-21 00:59:11
4;"Chất lượng sản phẩm:tạm ổn

Sản phẩmmm dùng cũng tốt, màu sắc cũng đẹp, giá cả cũng khá là hợp lý";0;2024-08-21 04:58:10
5;"Tính năng nổi bật:kết nối nghe nhạc
Chất lượng sản phẩm:tốt

Rẻ mà dùng rất tốt nha. Mk mua dùng mà ck mk lấy r haha";0;2024-12-09 13:20:14
5;Mình thấy dùng khá ổn. Nghe êm tai phết. Thấy cũng đáng tiền mọi ng thử mua xem;0;2024-11-15 00:40:32
2;Tai nghe thiết kế hợp mắt, tuy nhiên chỉ nghe được bên trái, còn bên phải không có âm thanh. Mình xem đânh giá đa số đều ổn nhưng khi đặt về thì không như mong đợi.;0;2024-10-07 11:41:50
5;Nhỏ nhỏ xinh zinh,âm thanh chuẩn,giá rẻ,tuy nhiên tiền nào của nấy,giá rẻ nên thời gian sử dụng tầm cỡ hơn 1 tiếng;0;2024-10-31 22:13:29
5;"Tính năng nổi bật:nua mi
Chất lượng sản phẩm:10/10

ai kh có mí xài mẫu này k bị ô dề như những loại trên thị trường vì nó là dáng nửa mi , siéuu đẹp , mê cái này , mua 1 lần 4 hộp";0;2024-10-27 02:58:14
5;Đúng với mô tả sản phẩm. Nghe ổn;0;2024-10-10 00:55:44
5;"Tính năng nổi bật:k bt
Chất lượng sản phẩm:tốt

Giao nhanhh
Tai nghe rẻ
Âm thanhhh to rõ ràng
Mới mua nên không bt sử dụng hiệu quả như thế nào
Hiện tại thì về dùng dc nghe đc okee nha";0;2024-08-15 01:58:29
5;Mẫu đẹp, nhỏ gọn loa to dùng nghe nhạc, chưa dùng k biết có bền k phù hợp với giá tiền;0;2024-11-04 00:59:09
5;Shop đóng gói sản phẩm cẩn thận. Sản phẩm phù hợp giá tiền. Nên mua;0;2024-12-30 04:40:03
5;"Chất lượng sản phẩm:hình ảnh mang tính chất minh hoạ

Tại nghe ok 
Nói chung tiền nào của nấy  giá ok nghe ok nói chung là ok 😍 thank you shop";0;2024-04-21 23:46:37
4;Rẻ, chất lượng khá ổn, thời gian sử dụng đc 2h, 😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉;0;2024-11-15 15:31:34
5;tai nghe bé bé xinh xinh , chất lượng âm thanh ổn áp mà lại được giá săn sale rẻ thì quá okela;0;2024-10-10 15:54:00
5;Xuất phát từ địa vị thế thiên hành đạo, hoàng đế nhà Lê đứng ở vị trí chí tôn:đứng đầu bộ máy nhà nước phong kiến, năm toàn bộ quyền lực nhà nước tối cao.Dưới triều Lê Lợi, bộ máy nhà nước có mức độ tập trung quyền lực vào trong taynhà vua chưa cao. Các ông vua kẻ nghiệp Lê Lợi là Lê Thái Tông, Lê Nhân Tôngcó thời gian cầm quyền ngắn ngủi cũng chưa thể tiến hành cải tổ bộ máy nhà nước.Chỉ sau cải cách của Lê Thánh Tông - ông vua thứ tư của thời Lê Sơ, quyền lực nhànước tập trung cao độ vào trong tay nhà vua.;0;2024-11-15 14:40:47
5;"Chất lượng sản phẩm:đúng với hình ảnh
Tính năng nổi bật:nghe tốt

SP tương đối tốt hợp với giá tiền, sippor giao hàng nhanh ,mọi người nên mua ạ lần sau mình sẽ ủng hộ shop tiếp nhé .";0;2024-09-14 02:51:51
5;Mới nhận được hàng rất đẹp và ok.Shop tu vấn nhiệt tình.shipper thân thiện.moi người nên mua nha..;0;2024-11-17 14:00:54
5;Hình ảnh mang tính chất nhận xu. Giá rẻ mà giao hàng nhanh lắm mọi người ơi xài nghe lớn dã man luôn mà mình nghe được tầm ba tiếng, Có mấy chục ngàn được một em tai nghe quá hời luôn. Kết nối rất rẻ luôn nói chung là 10 điểm sẽ mua ủng hộ shop nha giá rất rẻ;0;2025-01-06 13:16:58
5;"Bình thường nghe cũng ổn 
Với mức giá này cũng tạm rồi

Quốc tế nên giao hàng hơi lâu";0;2024-10-27 11:16:07
5;"Chất lượng sản phẩm:ok

Sản phẩm giá khá rẻ mà dùng okee nha, nghe dc cả 2 bên, nên mua dùng nghe bthg thì okk";0;2024-12-04 07:06:21
