Rating;Comment;Order ID
5;"Chất lượng sản phẩm:đúng với hình ảnh
Tính năng nổi bật:nghe tốt

SP tương đối tốt hợp với giá tiền, sippor giao hàng nhanh ,mọi người nên mua ạ lần sau mình sẽ ủng hộ shop tiếp nhé .";0
5;Mới nhận được hàng rất đẹp và ok.Shop tu vấn nhiệt tình.shipper thân thiện.moi người nên mua nha..;0
5;Hình ảnh mang tính chất nhận xu. Giá rẻ mà giao hàng nhanh lắm mọi người ơi xài nghe lớn dã man luôn mà mình nghe được tầm ba tiếng, Có mấy chục ngàn được một em tai nghe quá hời luôn. Kết nối rất rẻ luôn nói chung là 10 điểm sẽ mua ủng hộ shop nha giá rất rẻ;0
5;"Bình thường nghe cũng ổn 
Với mức giá này cũng tạm rồi

Quốc tế nên giao hàng hơi lâu";0
5;"Chất lượng sản phẩm:ok

Sản phẩm giá khá rẻ mà dùng okee nha, nghe dc cả 2 bên, nên mua dùng nghe bthg thì okk";0
5;Sản phẩm giao hàng nhanh chất lượng cũng rất ok nhíe, nói chung là ổn;0
5;"Tính năng nổi bật:nghe nhạc
Chất lượng sản phẩm:năm sao ⭐⭐⭐⭐⭐

Nghe nhạc hay pin cũng oke lâu tiếng vừa nên đeo khác oke kể cả khi ra đường. Rất vui với số tiền bỏ ra mà chất lượng oke 
Hình ảnh và video chỉ mang tính chất nhận xu";0
5;"Chất lượng sản phẩm:tốt
Tính năng nổi bật:dùng khá ok

Hình ảnh và video chỉ mang tính chât nhận xu 
Rẻ đẹp dùng khá là ok 
Nên mua nha";0
5;Pin tai nge khoảng 2h tới 2h30 ... Âm cũng bình thường ... Có 50k nên cũng k dòi hỏi được;0
5;Sản phẩm này dùng OK đấy, chất lượng nghe rất tốt ………………………..;0
